,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
554,persona_554,46,F,Zipa,1,2,0,994
555,persona_555,50,F,Cajica,1,2,1,6430
556,persona_556,46,F,Cajica,3,1,2,1987
557,persona_557,63,M,Tenjo,1,4,0,3890
558,persona_558,21,M,Tenjo,1,4,2,6318
559,persona_559,48,M,Tenjo,3,1,0,6972
560,persona_560,65,F,Zipa,3,3,0,2601
561,persona_561,25,F,Bogotá,1,0,0,6379
562,persona_562,25,F,Bogotá,3,4,0,3769
563,persona_563,41,M,Cajica,0,5,2,3799
564,persona_564,26,M,Chía,1,2,2,1346
565,persona_565,28,F,Cajica,0,1,2,4636
566,persona_566,62,M,Chía,0,1,0,3709
567,persona_567,25,M,Chía,1,4,1,5818
568,persona_568,40,M,Zipa,0,0,1,1199
569,persona_569,28,F,Cajica,2,1,0,5453
570,persona_570,54,M,Chía,1,5,0,1517
571,persona_571,40,F,Tenjo,1,4,1,1812
572,persona_572,31,F,Chía,3,3,1,2773
573,persona_573,67,F,Tenjo,0,2,2,2339
574,persona_574,40,F,Zipa,1,1,2,2693
575,persona_575,23,F,Bogotá,3,2,2,4490
576,persona_576,49,M,Cajica,3,2,2,905
577,persona_577,29,F,Tenjo,2,1,2,5781
578,persona_578,52,M,Tenjo,3,5,1,3416
579,persona_579,60,F,Cajica,2,0,1,3676
580,persona_580,22,M,Zipa,1,1,1,3677
581,persona_581,31,M,Cajica,0,1,1,2898
582,persona_582,36,M,Cajica,1,3,2,4886
583,persona_583,56,M,Cajica,1,5,0,2340
584,persona_584,22,F,Chía,1,3,2,1644
585,persona_585,66,M,Zipa,1,3,2,3641
586,persona_586,31,M,Chía,1,1,0,3445
587,persona_587,50,M,Cajica,3,3,0,1113
588,persona_588,23,F,Cajica,3,2,0,1608
589,persona_589,44,F,Bogotá,0,5,2,5103
590,persona_590,58,F,Zipa,0,0,1,3366
591,persona_591,25,M,Bogotá,1,1,0,3740
592,persona_592,32,F,Tenjo,0,4,2,1627
593,persona_593,44,F,Chía,3,4,0,1951
594,persona_594,41,F,Zipa,2,2,1,3158
595,persona_595,48,F,Zipa,1,3,0,2489
596,persona_596,59,M,Cajica,0,5,0,1092
597,persona_597,45,M,Cajica,1,4,1,998
598,persona_598,45,F,Zipa,0,2,1,4798
599,persona_599,41,M,Tenjo,3,1,1,1814
600,persona_600,20,M,Cajica,2,2,0,5366
601,persona_601,25,M,Cajica,3,2,2,5645
602,persona_602,27,F,Tenjo,3,1,2,5312
603,persona_603,53,M,Zipa,1,1,0,4003
604,persona_604,66,M,Zipa,0,2,1,4500
605,persona_605,26,M,Bogotá,2,4,0,2270
606,persona_606,57,F,Bogotá,0,0,0,3902
607,persona_607,52,F,Chía,3,0,1,4980
608,persona_608,49,M,Tenjo,0,4,2,4092
609,persona_609,59,M,Cajica,0,1,0,3427
610,persona_610,60,M,Zipa,2,2,2,1554
611,persona_611,25,F,Zipa,0,2,1,3003
612,persona_612,53,F,Cajica,3,3,2,6960
613,persona_613,40,F,Tenjo,0,2,2,6631
614,persona_614,64,M,Chía,3,4,2,2855
615,persona_615,61,M,Cajica,0,1,0,1567
616,persona_616,43,M,Bogotá,2,0,2,5132
617,persona_617,64,M,Cajica,2,0,2,5708
618,persona_618,29,F,Tenjo,1,0,0,3012
619,persona_619,41,M,Zipa,2,4,0,2401
620,persona_620,53,F,Cajica,1,0,0,2249
621,persona_621,45,F,Zipa,3,4,2,2978
622,persona_622,31,M,Tenjo,0,3,2,1141
623,persona_623,50,F,Tenjo,1,2,1,3099
624,persona_624,64,M,Tenjo,2,1,1,2399
625,persona_625,70,F,Cajica,3,3,0,3742
626,persona_626,24,M,Cajica,3,0,2,2091
627,persona_627,56,F,Cajica,3,3,0,3199
628,persona_628,68,F,Tenjo,2,2,2,4261
629,persona_629,51,F,Bogotá,3,1,1,4863
630,persona_630,44,F,Tenjo,3,4,1,5260
631,persona_631,54,M,Bogotá,2,0,0,956
632,persona_632,65,M,Bogotá,3,4,1,5057
633,persona_633,45,M,Zipa,0,1,0,6680
634,persona_634,55,F,Cajica,3,1,0,5494
635,persona_635,40,F,Tenjo,0,1,0,5584
636,persona_636,20,F,Tenjo,2,0,2,6554
637,persona_637,44,M,Cajica,1,5,0,4470
638,persona_638,23,F,Tenjo,2,4,2,5422
639,persona_639,30,F,Zipa,2,2,2,6003
640,persona_640,44,F,Chía,2,2,2,5546
641,persona_641,50,M,Bogotá,1,5,0,3661
642,persona_642,26,F,Cajica,3,4,2,5617
643,persona_643,52,M,Tenjo,0,2,0,3292
644,persona_644,50,M,Chía,2,5,1,2588
645,persona_645,33,M,Bogotá,1,2,1,4688
646,persona_646,51,M,Cajica,1,1,1,6985
647,persona_647,24,F,Cajica,0,5,2,6699
648,persona_648,59,M,Chía,1,0,2,6378
649,persona_649,70,M,Cajica,3,1,2,4361
650,persona_650,24,F,Tenjo,0,0,2,5623
651,persona_651,30,M,Zipa,3,2,0,5064
652,persona_652,33,F,Zipa,1,5,0,4037
653,persona_653,20,M,Tenjo,2,0,2,3726
654,persona_654,21,F,Chía,1,0,0,2436
655,persona_655,20,M,Zipa,0,5,2,5151
656,persona_656,64,M,Tenjo,1,2,1,1033
657,persona_657,68,M,Bogotá,3,0,1,2727
658,persona_658,26,M,Cajica,3,3,1,5469
659,persona_659,22,F,Zipa,0,5,0,3300
660,persona_660,31,F,Chía,1,1,1,1162
661,persona_661,38,F,Zipa,0,5,1,6561
662,persona_662,59,M,Tenjo,1,4,2,1046
663,persona_663,48,M,Tenjo,2,5,0,2022
664,persona_664,29,M,Tenjo,1,1,0,2851
665,persona_665,38,M,Chía,3,2,2,1152
666,persona_666,66,F,Zipa,2,4,1,3441
667,persona_667,41,F,Cajica,2,0,2,3292
668,persona_668,56,F,Zipa,3,5,2,6883
669,persona_669,37,F,Zipa,3,5,1,4835
670,persona_670,38,F,Tenjo,2,1,1,5530
671,persona_671,26,M,Cajica,2,1,0,1962
672,persona_672,48,M,Bogotá,1,3,1,6800
673,persona_673,56,M,Zipa,3,2,2,3771
674,persona_674,70,F,Zipa,0,5,2,3949
675,persona_675,41,F,Chía,2,1,1,1684
676,persona_676,55,M,Chía,0,4,0,2189
677,persona_677,42,M,Cajica,2,5,0,4629
678,persona_678,67,M,Tenjo,1,0,0,2275
679,persona_679,43,F,Chía,0,2,2,949
680,persona_680,52,F,Chía,2,3,1,2779
681,persona_681,70,F,Cajica,2,2,0,2845
682,persona_682,42,F,Chía,0,3,2,3841
683,persona_683,40,M,Cajica,0,1,2,4596
684,persona_684,50,M,Chía,3,5,0,6402
685,persona_685,47,F,Bogotá,2,2,2,1776
686,persona_686,28,F,Chía,3,0,2,6555
687,persona_687,48,F,Tenjo,3,3,2,3887
688,persona_688,55,M,Tenjo,3,2,2,3977
689,persona_689,44,M,Bogotá,1,5,0,6979
690,persona_690,34,M,Cajica,3,3,0,2829
691,persona_691,34,M,Tenjo,3,4,2,5953
692,persona_692,35,F,Bogotá,2,3,1,3053
693,persona_693,64,M,Cajica,2,5,0,6412
694,persona_694,35,M,Bogotá,3,2,0,3156
695,persona_695,36,M,Tenjo,2,1,2,6062
696,persona_696,36,M,Tenjo,2,2,0,3497
697,persona_697,48,F,Tenjo,3,1,2,6002
698,persona_698,66,F,Cajica,2,5,2,6189
699,persona_699,55,M,Chía,2,0,2,5505
700,persona_700,31,F,Bogotá,1,5,0,2965
701,persona_701,20,M,Cajica,1,0,1,5398
702,persona_702,69,F,Cajica,2,5,1,1612
703,persona_703,33,F,Cajica,0,2,2,5141
704,persona_704,43,M,Cajica,3,2,0,4050
705,persona_705,64,F,Chía,0,2,2,2221
706,persona_706,37,M,Tenjo,2,5,2,1331
707,persona_707,49,F,Tenjo,1,4,2,4552
708,persona_708,64,F,Cajica,3,1,2,1966
709,persona_709,26,M,Bogotá,0,1,2,2835
710,persona_710,58,M,Tenjo,0,5,1,1366
711,persona_711,58,F,Cajica,2,2,1,2141
712,persona_712,41,F,Bogotá,3,3,2,2097
713,persona_713,31,F,Chía,1,2,0,1062
714,persona_714,60,M,Zipa,0,4,0,4284
715,persona_715,23,F,Bogotá,2,2,0,6342
716,persona_716,52,M,Zipa,3,5,1,6890
717,persona_717,44,M,Cajica,2,2,1,5162
718,persona_718,70,F,Zipa,1,3,0,4115
719,persona_719,68,F,Tenjo,3,3,1,4160
720,persona_720,38,M,Bogotá,3,4,1,4709
721,persona_721,29,M,Bogotá,2,3,2,6605
722,persona_722,42,F,Cajica,3,3,0,3876
723,persona_723,57,M,Chía,1,1,0,6027
724,persona_724,36,F,Zipa,1,1,0,2593
725,persona_725,39,F,Tenjo,0,4,0,5886
726,persona_726,27,M,Bogotá,1,0,2,3211
727,persona_727,55,M,Cajica,1,3,1,1589
728,persona_728,51,F,Tenjo,3,5,0,3234
729,persona_729,20,M,Bogotá,2,2,2,4686
730,persona_730,40,M,Cajica,3,2,2,1930
731,persona_731,59,F,Chía,3,5,0,1315
732,persona_732,56,M,Chía,3,4,2,4151
733,persona_733,31,F,Bogotá,3,0,1,4440
734,persona_734,21,F,Zipa,0,3,2,1827
735,persona_735,31,M,Chía,3,0,1,6317
736,persona_736,32,F,Chía,3,4,2,5743
737,persona_737,54,M,Zipa,0,0,0,6566
738,persona_738,43,F,Cajica,1,2,0,3801
739,persona_739,35,F,Chía,2,4,0,6310
740,persona_740,52,M,Tenjo,1,4,1,6031
741,persona_741,47,M,Bogotá,3,4,0,5794
742,persona_742,31,M,Tenjo,1,0,0,5229
743,persona_743,37,F,Zipa,2,5,2,5534
744,persona_744,64,M,Chía,3,0,2,4426
745,persona_745,63,M,Tenjo,3,4,2,2501
746,persona_746,57,M,Cajica,3,2,2,3349
747,persona_747,32,M,Chía,0,1,0,6761
748,persona_748,69,F,Bogotá,2,4,2,3164
749,persona_749,50,F,Chía,2,2,2,2380
750,persona_750,64,F,Chía,2,5,2,4444
751,persona_751,20,F,Chía,1,5,0,5299
752,persona_752,45,M,Zipa,1,5,2,1331
753,persona_753,34,F,Bogotá,2,5,0,4089
754,persona_754,25,F,Zipa,1,1,2,3642
755,persona_755,53,F,Cajica,2,1,1,3430
756,persona_756,55,M,Chía,1,0,0,6677
757,persona_757,69,M,Tenjo,2,5,0,4785
758,persona_758,40,M,Zipa,0,0,0,1798
759,persona_759,23,M,Bogotá,0,5,2,4671
760,persona_760,64,F,Bogotá,2,4,1,6902
761,persona_761,30,F,Bogotá,3,2,0,2917
762,persona_762,53,M,Tenjo,3,4,2,6290
763,persona_763,24,M,Tenjo,3,3,2,3784
764,persona_764,64,F,Chía,3,2,2,4755
765,persona_765,56,F,Bogotá,2,4,2,3770
766,persona_766,57,F,Cajica,1,3,2,4729
767,persona_767,28,F,Zipa,1,1,1,3248
768,persona_768,62,F,Cajica,0,0,1,6767
769,persona_769,35,M,Cajica,0,3,1,3517
770,persona_770,23,F,Bogotá,3,2,2,3188
771,persona_771,60,M,Tenjo,0,1,1,4892
772,persona_772,26,M,Chía,3,1,0,4553
773,persona_773,37,F,Tenjo,2,1,2,3717
774,persona_774,61,F,Chía,3,4,0,5441
775,persona_775,43,M,Chía,1,0,0,4641
776,persona_776,59,F,Cajica,3,4,0,2502
777,persona_777,50,M,Chía,2,3,1,5014
778,persona_778,29,M,Bogotá,3,3,2,3911
779,persona_779,42,M,Zipa,1,0,0,3568
780,persona_780,43,F,Cajica,3,2,0,4822
781,persona_781,44,M,Zipa,0,3,2,2272
782,persona_782,20,F,Tenjo,3,2,1,5362
783,persona_783,57,F,Zipa,1,0,0,1828
784,persona_784,39,M,Bogotá,3,0,2,6108
785,persona_785,40,M,Cajica,0,3,0,4280
786,persona_786,25,M,Chía,2,3,2,3157
787,persona_787,36,F,Cajica,3,5,1,1940
788,persona_788,27,F,Cajica,0,3,0,2505
789,persona_789,55,F,Bogotá,3,5,0,2488
790,persona_790,36,M,Zipa,1,3,1,2909
791,persona_791,35,F,Bogotá,1,5,2,3857
792,persona_792,46,F,Bogotá,0,3,2,2954
793,persona_793,38,M,Bogotá,1,3,2,3575
794,persona_794,51,M,Cajica,2,0,1,3057
795,persona_795,48,M,Cajica,3,2,2,3555
796,persona_796,33,F,Chía,3,2,0,6366
797,persona_797,39,M,Cajica,3,1,1,6760
798,persona_798,30,F,Chía,2,2,0,966
799,persona_799,38,F,Tenjo,3,3,2,2749
800,persona_800,35,F,Chía,3,5,2,2070
801,persona_801,43,F,Chía,3,4,0,1569
802,persona_802,61,F,Zipa,0,5,0,2331
803,persona_803,24,M,Bogotá,3,3,1,6011
804,persona_804,33,F,Bogotá,3,0,0,5045
805,persona_805,36,F,Zipa,2,5,2,3312
806,persona_806,61,M,Zipa,2,1,2,3895
807,persona_807,58,M,Zipa,1,4,0,3690
808,persona_808,65,M,Zipa,0,3,1,5622
809,persona_809,25,F,Zipa,1,0,1,933
810,persona_810,23,F,Chía,2,1,2,6751
811,persona_811,47,F,Zipa,1,2,2,6159
812,persona_812,50,F,Tenjo,3,0,1,5477
813,persona_813,62,F,Tenjo,0,2,0,3898
814,persona_814,22,M,Bogotá,3,5,1,2844
815,persona_815,64,M,Bogotá,1,3,0,5184
816,persona_816,60,M,Zipa,1,5,2,3401
817,persona_817,22,M,Cajica,2,5,1,2327
818,persona_818,62,M,Cajica,3,5,1,1428
819,persona_819,66,M,Chía,1,4,1,4440
820,persona_820,43,F,Cajica,2,3,0,1176
821,persona_821,33,M,Zipa,2,1,1,2856
822,persona_822,51,F,Zipa,0,3,1,2066
823,persona_823,42,M,Zipa,1,5,1,3072
824,persona_824,42,F,Cajica,0,3,2,5008
825,persona_825,54,M,Cajica,0,1,1,6996
826,persona_826,22,F,Zipa,1,3,1,4753
827,persona_827,23,M,Chía,1,4,0,4222
828,persona_828,57,M,Cajica,1,4,0,5458
829,persona_829,44,M,Zipa,3,4,2,3802
830,persona_830,62,F,Bogotá,3,4,0,4856
831,persona_831,38,M,Tenjo,0,0,0,5900
832,persona_832,63,F,Zipa,0,3,0,1076
833,persona_833,65,M,Bogotá,1,0,0,3568
834,persona_834,60,M,Zipa,2,2,2,3246
835,persona_835,66,F,Zipa,1,3,1,3152
836,persona_836,68,F,Chía,2,2,2,6351
837,persona_837,23,M,Tenjo,2,3,2,2170
838,persona_838,32,M,Cajica,0,3,2,1701
839,persona_839,54,M,Chía,3,5,2,4366
840,persona_840,33,M,Cajica,3,4,0,2910
841,persona_841,67,M,Bogotá,3,3,2,2302
842,persona_842,67,F,Zipa,0,4,2,4409
843,persona_843,51,M,Cajica,3,2,2,1458
844,persona_844,66,M,Bogotá,2,5,1,2496
845,persona_845,42,M,Cajica,3,4,0,1842
846,persona_846,37,F,Chía,2,2,0,1828
847,persona_847,20,F,Bogotá,1,5,0,6319
848,persona_848,32,F,Chía,2,3,2,6987
849,persona_849,30,M,Bogotá,0,0,0,6218
850,persona_850,50,M,Zipa,3,5,0,4208
851,persona_851,41,M,Zipa,2,2,2,1146
852,persona_852,25,F,Chía,1,2,2,1080
853,persona_853,60,M,Bogotá,2,5,2,980
854,persona_854,33,F,Chía,2,4,0,6111
855,persona_855,25,F,Zipa,2,5,0,6401
856,persona_856,70,F,Bogotá,3,1,1,3452
857,persona_857,57,M,Cajica,1,1,0,4444
858,persona_858,20,F,Zipa,3,1,0,5615
859,persona_859,39,M,Tenjo,1,5,0,1090
860,persona_860,35,M,Tenjo,2,2,2,5963
861,persona_861,65,M,Bogotá,1,0,0,985
862,persona_862,45,F,Cajica,2,0,0,2315
863,persona_863,63,M,Tenjo,2,3,2,6483
864,persona_864,21,M,Zipa,2,2,0,3479
865,persona_865,61,F,Bogotá,0,1,2,3671
866,persona_866,67,M,Bogotá,0,0,1,1436
867,persona_867,41,M,Tenjo,2,2,0,5774
868,persona_868,67,F,Zipa,2,4,2,6024
869,persona_869,64,M,Chía,3,4,0,5306
870,persona_870,55,M,Chía,2,5,1,3622
871,persona_871,69,M,Bogotá,1,5,0,4644
872,persona_872,66,M,Chía,3,4,1,2098
873,persona_873,30,F,Tenjo,2,1,1,5111
874,persona_874,67,F,Cajica,2,0,0,6272
875,persona_875,25,M,Bogotá,3,0,0,3837
876,persona_876,67,M,Cajica,1,1,2,953
877,persona_877,32,F,Cajica,3,1,2,3067
878,persona_878,45,F,Bogotá,3,4,1,4627
879,persona_879,27,F,Tenjo,3,2,2,4623
880,persona_880,57,F,Bogotá,3,2,0,4042
881,persona_881,36,F,Tenjo,3,1,0,2919
882,persona_882,35,M,Tenjo,0,4,2,6604
883,persona_883,30,F,Tenjo,3,1,1,2048
884,persona_884,23,M,Bogotá,3,2,0,6289
885,persona_885,20,F,Bogotá,1,0,0,1448
886,persona_886,43,F,Cajica,3,2,2,2576
887,persona_887,25,F,Bogotá,0,0,2,3313
888,persona_888,56,F,Chía,3,2,0,984
889,persona_889,70,F,Bogotá,0,5,0,5605
890,persona_890,37,M,Chía,2,5,0,6484
891,persona_891,61,F,Bogotá,1,4,0,6646
892,persona_892,25,M,Chía,1,4,2,3720
893,persona_893,57,F,Zipa,1,0,2,2252
894,persona_894,51,M,Chía,2,1,1,2095
895,persona_895,21,M,Zipa,0,4,2,5458
896,persona_896,52,F,Cajica,1,2,1,5781
897,persona_897,27,F,Chía,0,5,0,4623
898,persona_898,52,M,Zipa,2,1,2,5037
899,persona_899,68,M,Bogotá,2,3,0,1886
900,persona_900,38,M,Tenjo,1,4,0,2682
901,persona_901,21,F,Cajica,3,1,1,2544
902,persona_902,55,F,Cajica,1,4,1,5858
903,persona_903,50,M,Tenjo,1,2,0,2835
904,persona_904,54,F,Zipa,3,2,1,5518
905,persona_905,49,M,Chía,3,4,1,1181
906,persona_906,50,M,Tenjo,0,2,1,5634
907,persona_907,24,M,Zipa,3,4,1,3591
908,persona_908,34,M,Tenjo,2,3,1,5074
909,persona_909,51,F,Chía,2,4,1,1786
910,persona_910,64,M,Cajica,3,1,1,1133
911,persona_911,49,M,Zipa,0,3,1,5658
912,persona_912,70,M,Zipa,2,4,2,3934
913,persona_913,63,F,Cajica,2,2,1,3616
914,persona_914,44,F,Chía,1,5,2,3268
915,persona_915,23,M,Zipa,2,1,2,3169
916,persona_916,42,M,Cajica,0,2,0,6124
917,persona_917,56,M,Cajica,1,1,2,3969
918,persona_918,41,F,Cajica,2,4,1,5041
919,persona_919,66,M,Tenjo,3,2,1,2871
920,persona_920,48,F,Tenjo,2,2,2,5723
921,persona_921,32,M,Bogotá,2,1,2,6863
922,persona_922,38,M,Bogotá,2,4,1,1861
923,persona_923,29,F,Chía,3,1,1,6475
924,persona_924,20,F,Cajica,1,5,1,998
925,persona_925,41,M,Zipa,0,4,2,3923
926,persona_926,37,F,Chía,3,3,1,5177
927,persona_927,38,F,Bogotá,2,1,0,2475
928,persona_928,21,F,Chía,3,4,1,6189
929,persona_929,44,F,Bogotá,2,5,2,946
930,persona_930,62,F,Cajica,0,0,1,3865
931,persona_931,54,M,Zipa,3,1,2,1704
932,persona_932,59,F,Bogotá,0,4,0,4464
933,persona_933,35,M,Zipa,1,3,2,6288
934,persona_934,34,F,Bogotá,3,3,2,3677
935,persona_935,38,F,Bogotá,0,1,1,4895
936,persona_936,37,F,Tenjo,1,4,1,1078
937,persona_937,70,F,Chía,0,3,2,1638
938,persona_938,31,M,Chía,1,2,2,3430
939,persona_939,38,M,Bogotá,2,2,1,5164
940,persona_940,67,M,Chía,1,0,0,6753
941,persona_941,63,F,Chía,0,5,1,4167
942,persona_942,37,M,Zipa,2,5,2,3834
943,persona_943,38,F,Bogotá,2,2,2,2707
944,persona_944,42,M,Tenjo,0,3,2,4945
945,persona_945,48,F,Chía,1,2,0,4914
946,persona_946,29,M,Chía,2,5,0,2828
947,persona_947,54,F,Cajica,2,4,1,4766
948,persona_948,36,M,Bogotá,3,4,0,5712
949,persona_949,61,F,Bogotá,2,2,0,1535
950,persona_950,33,F,Tenjo,3,0,1,3186
951,persona_951,20,F,Chía,0,3,0,5514
952,persona_952,63,M,Tenjo,2,2,1,1497
953,persona_953,65,M,Bogotá,3,3,0,5345
954,persona_954,58,F,Zipa,3,0,2,1869
955,persona_955,36,M,Tenjo,0,3,2,3459
956,persona_956,47,M,Chía,0,1,1,1200
957,persona_957,25,F,Tenjo,0,2,0,4443
958,persona_958,27,F,Chía,2,4,1,1385
959,persona_959,67,M,Bogotá,3,2,0,3685
960,persona_960,58,M,Cajica,2,2,0,6684
961,persona_961,20,M,Tenjo,1,5,1,4810
962,persona_962,36,F,Cajica,1,5,2,2322
963,persona_963,34,F,Cajica,3,1,0,4257
964,persona_964,39,M,Chía,1,3,0,3785
965,persona_965,28,M,Chía,2,5,2,2712
966,persona_966,65,F,Zipa,0,4,1,1846
967,persona_967,40,F,Cajica,2,5,0,4561
968,persona_968,33,M,Bogotá,3,0,1,4127
969,persona_969,39,M,Chía,0,4,0,2944
970,persona_970,49,M,Bogotá,0,3,0,5563
971,persona_971,59,F,Chía,2,0,2,5964
972,persona_972,35,M,Chía,0,5,2,4431
973,persona_973,31,F,Zipa,3,0,1,3876
974,persona_974,70,M,Chía,1,4,2,5971
975,persona_975,67,F,Tenjo,0,1,0,1225
976,persona_976,29,M,Chía,3,0,2,4423
977,persona_977,67,F,Tenjo,0,4,0,1774
978,persona_978,20,M,Cajica,2,5,2,6382
979,persona_979,36,M,Bogotá,0,3,1,2678
980,persona_980,50,F,Bogotá,2,4,0,6092
981,persona_981,32,F,Cajica,2,3,2,5156
982,persona_982,37,M,Zipa,2,0,2,1853
983,persona_983,57,M,Chía,2,3,2,1800
984,persona_984,60,M,Cajica,2,0,1,5698
985,persona_985,49,M,Zipa,3,3,1,5718
986,persona_986,49,M,Bogotá,1,5,0,3778
987,persona_987,61,M,Zipa,2,4,2,5860
988,persona_988,41,M,Zipa,1,4,1,5941
989,persona_989,56,F,Chía,2,1,0,3336
990,persona_990,26,F,Bogotá,2,4,0,4768
991,persona_991,69,M,Chía,1,0,1,3594
992,persona_992,34,M,Bogotá,1,3,1,6766
993,persona_993,53,F,Cajica,1,4,1,5751
994,persona_994,64,M,Tenjo,0,3,1,1128
995,persona_995,53,F,Cajica,0,0,0,5274
996,persona_996,26,M,Zipa,1,0,1,4513
997,persona_997,50,M,Bogotá,3,2,1,3357
998,persona_998,63,F,Chía,0,4,0,1558
999,persona_999,67,F,Cajica,2,0,1,6243
1000,persona_1000,27,F,Cajica,2,4,0,1687
1001,persona_1001,44,F,Chía,3,4,2,3412
1002,persona_1002,44,M,Cajica,0,0,2,2151
1003,persona_1003,35,F,Chía,1,5,1,1400
1004,persona_1004,54,M,Cajica,1,3,2,2403
1005,persona_1005,56,F,Tenjo,1,1,1,2267
1006,persona_1006,70,F,Chía,0,4,2,1426
1007,persona_1007,37,M,Cajica,1,4,2,6754
1008,persona_1008,24,M,Chía,0,1,1,5047
1009,persona_1009,48,M,Zipa,3,2,0,4240
1010,persona_1010,55,F,Chía,1,4,2,4273
1011,persona_1011,28,F,Cajica,3,4,2,5774
1012,persona_1012,23,M,Chía,3,2,1,1919
1013,persona_1013,60,M,Zipa,3,0,2,4513
1014,persona_1014,41,M,Tenjo,1,1,1,1275
1015,persona_1015,24,M,Tenjo,2,4,2,1103
1016,persona_1016,36,F,Chía,0,4,0,4388
1017,persona_1017,42,F,Chía,0,0,2,5706
1018,persona_1018,67,M,Chía,3,4,0,1908
1019,persona_1019,29,F,Cajica,2,2,2,6504
1020,persona_1020,37,M,Bogotá,2,0,2,3785
1021,persona_1021,46,F,Tenjo,2,3,0,1295
1022,persona_1022,27,M,Tenjo,3,1,2,4335
1023,persona_1023,56,M,Tenjo,0,1,2,6897
1024,persona_1024,49,F,Cajica,3,1,0,3260
1025,persona_1025,65,F,Tenjo,1,2,2,2172
1026,persona_1026,69,F,Cajica,3,1,1,2850
1027,persona_1027,40,F,Chía,1,1,1,5468
1028,persona_1028,27,M,Cajica,0,0,1,5251
1029,persona_1029,64,M,Tenjo,3,1,2,1324
1030,persona_1030,55,F,Zipa,3,5,2,6979
1031,persona_1031,68,F,Zipa,1,0,2,2771
1032,persona_1032,63,F,Cajica,3,4,0,2159
1033,persona_1033,26,F,Chía,1,1,1,3483
1034,persona_1034,44,M,Tenjo,1,0,1,3029
1035,persona_1035,33,M,Zipa,3,3,2,1335
1036,persona_1036,20,F,Cajica,2,5,0,3553
1037,persona_1037,62,M,Cajica,1,4,1,4668
1038,persona_1038,48,M,Bogotá,3,4,0,2236
1039,persona_1039,47,M,Zipa,3,3,2,3651
1040,persona_1040,38,F,Tenjo,1,0,0,2402
1041,persona_1041,29,M,Chía,2,0,0,6241
1042,persona_1042,39,M,Bogotá,0,2,1,1697
1043,persona_1043,24,M,Tenjo,3,3,1,5343
1044,persona_1044,38,M,Zipa,0,2,2,2056
1045,persona_1045,30,M,Zipa,0,0,2,1200
1046,persona_1046,28,M,Zipa,1,5,2,2822
1047,persona_1047,21,F,Tenjo,0,3,0,2556
1048,persona_1048,59,M,Zipa,2,0,1,4950
1049,persona_1049,40,F,Bogotá,3,1,0,910
1050,persona_1050,31,M,Tenjo,2,5,2,6755
1051,persona_1051,61,F,Tenjo,1,0,2,4406
1052,persona_1052,34,M,Bogotá,0,5,2,3323
1053,persona_1053,28,F,Zipa,0,1,2,3025
1054,persona_1054,65,F,Tenjo,1,0,1,2566
1055,persona_1055,40,M,Cajica,0,4,2,1046
1056,persona_1056,42,F,Chía,0,1,1,6379
1057,persona_1057,43,M,Cajica,0,0,1,6849
1058,persona_1058,26,M,Zipa,1,1,2,4283
1059,persona_1059,38,M,Tenjo,2,4,0,6380
1060,persona_1060,50,F,Tenjo,3,2,1,1556
1061,persona_1061,56,F,Cajica,1,5,2,1190
1062,persona_1062,21,M,Zipa,2,3,0,2618
1063,persona_1063,41,M,Chía,0,2,2,3528
1064,persona_1064,26,M,Chía,2,5,0,5459
1065,persona_1065,55,F,Chía,0,1,0,5697
1066,persona_1066,20,M,Tenjo,0,0,2,5733
1067,persona_1067,28,F,Cajica,1,5,1,5236
1068,persona_1068,61,F,Tenjo,0,0,1,1081
1069,persona_1069,41,M,Zipa,2,1,1,4675
1070,persona_1070,39,F,Cajica,2,4,2,2407
1071,persona_1071,51,F,Chía,0,0,0,6737
1072,persona_1072,60,M,Chía,0,4,2,1857
1073,persona_1073,42,F,Zipa,1,5,2,6004
1074,persona_1074,55,F,Chía,3,2,1,4036
1075,persona_1075,31,F,Cajica,3,1,2,2102
1076,persona_1076,26,M,Zipa,1,1,1,1801
1077,persona_1077,38,M,Tenjo,0,3,1,3208
1078,persona_1078,53,M,Chía,0,5,2,1277
1079,persona_1079,45,M,Cajica,1,1,1,2948
1080,persona_1080,48,M,Chía,0,2,0,5272
1081,persona_1081,55,M,Tenjo,0,1,0,1157
1082,persona_1082,29,M,Chía,0,1,0,5754
1083,persona_1083,67,F,Chía,3,3,1,5973
1084,persona_1084,29,M,Tenjo,2,4,2,2282
1085,persona_1085,44,F,Bogotá,3,0,1,1305
1086,persona_1086,33,M,Bogotá,3,0,0,3010
1087,persona_1087,59,F,Cajica,0,5,0,5223
1088,persona_1088,39,M,Tenjo,2,1,0,6965
1089,persona_1089,23,F,Tenjo,3,1,2,1773
1090,persona_1090,38,F,Bogotá,2,0,2,1792
1091,persona_1091,56,F,Zipa,3,3,1,2746
1092,persona_1092,60,F,Bogotá,2,0,1,3099
1093,persona_1093,64,F,Bogotá,0,5,0,4015
1094,persona_1094,31,F,Bogotá,2,0,1,1097
1095,persona_1095,48,F,Tenjo,2,0,0,4491
1096,persona_1096,61,F,Zipa,2,3,0,3804
1097,persona_1097,60,M,Cajica,3,4,2,1662
1098,persona_1098,44,F,Tenjo,0,3,0,2632
1099,persona_1099,37,M,Chía,1,2,0,4404
1100,persona_1100,36,M,Cajica,1,2,0,6604
